Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff
2019-04-13,Brighton,Bournemouth,0,5,A,76,76,77,76,77,79,76,77,-1
2019-04-13,Burnley,Cardiff,2,0,H,77,77,75,77,73,73,73,72,4
2019-04-13,Fulham,Everton,2,0,H,75,78,76,73,79,77,80,79,-4
2019-04-13,Man United,West Ham,2,1,H,82,83,83,80,78,78,78,77,4
2019-04-13,Southampton,Wolves,3,1,H,76,75,77,74,77,75,80,76,-1
2019-04-13,Tottenham,Huddersfield,4,0,H,83,86,82,83,74,72,73,75,9
2019-04-14,Crystal Palace,Man City,1,3,A,77,79,77,76,85,86,88,82,-8
2019-04-14,Liverpool,Chelsea,2,0,H,83,86,82,82,83,85,83,82,0
2019-04-15,Watford,Arsenal,0,1,A,77,78,78,77,82,82,83,80,-5
2019-04-16,Brighton,Cardiff,0,2,A,76,76,77,76,73,73,73,72,3
2019-04-20,Bournemouth,Fulham,0,1,A,77,79,76,77,75,78,76,73,2
2019-04-20,Huddersfield,Watford,1,2,A,74,72,73,75,77,78,78,77,-3
2019-04-20,Man City,Tottenham,1,0,H,85,86,88,82,83,86,82,83,2
2019-04-20,Newcastle,Southampton,3,1,H,76,75,77,76,76,75,77,74,0
2019-04-20,West Ham,Leicester,2,2,D,78,78,78,77,78,78,76,79,0
2019-04-20,Wolves,Brighton,0,0,D,77,75,80,76,76,76,77,76,1
2019-04-21,Arsenal,Crystal Palace,2,3,A,82,82,83,80,77,79,77,76,5
2019-04-21,Cardiff,Liverpool,0,2,A,73,73,73,72,83,86,82,82,-10
2019-04-21,Everton,Man United,4,0,H,79,77,80,79,82,83,83,80,-3
2019-04-22,Chelsea,Burnley,2,2,D,83,85,83,82,77,77,75,77,6
2019-04-23,Tottenham,Brighton,1,0,H,83,86,82,83,76,76,77,76,7
2019-04-23,Watford,Southampton,1,1,D,77,78,78,77,76,75,77,74,1
2019-04-24,Man United,Man City,0,2,A,82,83,83,80,85,86,88,82,-3
2019-04-24,Wolves,Arsenal,3,1,H,77,75,80,76,82,82,83,80,-5
2019-04-26,Liverpool,Huddersfield,5,0,H,83,86,82,82,74,72,73,75,9
2019-04-27,Brighton,Newcastle,1,1,D,76,76,77,76,76,75,77,76,0
2019-04-27,Crystal Palace,Everton,0,0,D,77,79,77,76,79,77,80,79,-2
2019-04-27,Fulham,Cardiff,1,0,H,75,78,76,73,73,73,73,72,2
2019-04-27,Southampton,Bournemouth,3,3,D,76,75,77,74,77,79,76,77,-1
2019-04-27,Tottenham,West Ham,0,1,A,83,86,82,83,78,78,78,77,5
2019-04-27,Watford,Wolves,1,2,A,77,78,78,77,77,75,80,76,0
2019-04-28,Burnley,Man City,0,1,A,77,77,75,77,85,86,88,82,-8
2019-04-28,Leicester,Arsenal,3,0,H,78,78,76,79,82,82,83,80,-4
2019-04-28,Man United,Chelsea,1,1,D,82,83,83,80,83,85,83,82,-1
2019-05-03,Everton,Burnley,2,0,H,79,77,80,79,77,77,75,77,2
2019-05-04,Bournemouth,Tottenham,1,0,H,77,79,76,77,83,86,82,83,-6
2019-05-04,Cardiff,Crystal Palace,2,3,A,73,73,73,72,77,79,77,76,-4
2019-05-04,Newcastle,Liverpool,2,3,A,76,75,77,76,83,86,82,82,-7
2019-05-04,West Ham,Southampton,3,0,H,78,78,78,77,76,75,77,74,2
2019-05-04,Wolves,Fulham,1,0,H,77,75,80,76,75,78,76,73,2
2019-05-05,Arsenal,Brighton,1,1,D,82,82,83,80,76,76,77,76,6
2019-05-05,Chelsea,Watford,3,0,H,83,85,83,82,77,78,78,77,6
2019-05-05,Huddersfield,Man United,1,1,D,74,72,73,75,82,83,83,80,-8
2019-05-06,Man City,Leicester,1,0,H,85,86,88,82,78,78,76,79,7
2019-05-12,Brighton,Man City,1,4,A,76,76,77,76,85,86,88,82,-9
2019-05-12,Burnley,Arsenal,1,3,A,77,77,75,77,82,82,83,80,-5
2019-05-12,Crystal Palace,Bournemouth,5,3,H,77,79,77,76,77,79,76,77,0
2019-05-12,Fulham,Newcastle,0,4,A,75,78,76,73,76,75,77,76,-1
2019-05-12,Leicester,Chelsea,0,0,D,78,78,76,79,83,85,83,82,-5
2019-05-12,Liverpool,Wolves,2,0,H,83,86,82,82,77,75,80,76,6
2019-05-12,Man United,Cardiff,0,2,A,82,83,83,80,73,73,73,72,9
2019-05-12,Southampton,Huddersfield,1,1,D,76,75,77,74,74,72,73,75,2
2019-05-12,Tottenham,Everton,2,2,D,83,86,82,83,79,77,80,79,4
2019-05-12,Watford,West Ham,1,4,A,77,78,78,77,78,78,78,77,-1
