Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff
2012-04-14,Norwich,Man City,1,6,A,72,70,68,69,83,75,76,76,-11
2012-04-14,Sunderland,Wolves,0,0,D,76,66,73,70,75,70,66,70,1
2012-04-14,Swansea,Blackburn,3,0,H,73,70,68,66,74,71,66,68,-1
2012-04-14,West Brom,QPR,1,0,H,74,70,67,69,76,72,72,71,-2
2012-04-15,Man United,Aston Villa,4,0,H,83,78,76,77,76,71,68,69,7
2012-04-16,Arsenal,Wigan,1,2,A,81,78,73,76,72,70,68,67,9
2012-04-21,Arsenal,Chelsea,0,0,D,81,78,73,76,83,73,75,74,-2
2012-04-21,Aston Villa,Sunderland,0,0,D,76,71,68,69,76,66,73,70,0
2012-04-21,Blackburn,Norwich,2,0,H,74,71,66,68,72,70,68,69,2
2012-04-21,Bolton,Swansea,1,1,D,74,72,72,71,73,70,68,66,1
2012-04-21,Fulham,Wigan,2,1,H,77,74,68,73,72,70,68,67,5
2012-04-21,Newcastle,Stoke,3,0,H,77,75,70,70,76,74,69,73,1
2012-04-21,QPR,Tottenham,1,0,H,76,72,72,71,81,73,75,77,-5
2012-04-22,Liverpool,West Brom,0,1,A,81,75,71,73,74,70,67,69,7
2012-04-22,Man United,Everton,4,4,D,83,78,76,77,77,68,73,73,6
2012-04-22,Wolves,Man City,0,2,A,75,70,66,70,83,75,76,76,-8
2012-04-24,Aston Villa,Bolton,1,2,A,76,71,68,69,74,72,72,71,2
2012-04-28,Everton,Fulham,4,0,H,77,68,73,73,77,74,68,73,0
2012-04-28,Norwich,Liverpool,0,3,A,72,70,68,69,81,75,71,73,-9
2012-04-28,Stoke,Arsenal,1,1,D,76,74,69,73,81,78,73,76,-5
2012-04-28,Sunderland,Bolton,2,2,D,76,66,73,70,74,72,72,71,2
2012-04-28,Swansea,Wolves,4,4,D,73,70,68,66,75,70,66,70,-2
2012-04-28,West Brom,Aston Villa,0,0,D,74,70,67,69,76,71,68,69,-2
2012-04-28,Wigan,Newcastle,4,0,H,72,70,68,67,77,75,70,70,-5
2012-04-29,Chelsea,QPR,6,1,H,83,73,75,74,76,72,72,71,7
2012-04-29,Tottenham,Blackburn,2,0,H,81,73,75,77,74,71,66,68,7
2012-04-30,Man City,Man United,1,0,H,83,75,76,76,83,78,76,77,0
2012-05-01,Liverpool,Fulham,0,1,A,81,75,71,73,77,74,68,73,4
2012-05-01,Stoke,Everton,1,1,D,76,74,69,73,77,68,73,73,-1
2012-05-02,Bolton,Tottenham,1,4,A,74,72,72,71,81,73,75,77,-7
2012-05-02,Chelsea,Newcastle,0,2,A,83,73,75,74,77,75,70,70,6
2012-05-05,Arsenal,Norwich,3,3,D,81,78,73,76,72,70,68,69,9
2012-05-06,Aston Villa,Tottenham,1,1,D,76,71,68,69,81,73,75,77,-5
2012-05-06,Bolton,West Brom,2,2,D,74,72,72,71,74,70,67,69,0
2012-05-06,Fulham,Sunderland,2,1,H,77,74,68,73,76,66,73,70,1
2012-05-06,Man United,Swansea,2,0,H,83,78,76,77,73,70,68,66,10
2012-05-06,Newcastle,Man City,0,2,A,77,75,70,70,83,75,76,76,-6
2012-05-06,QPR,Stoke,1,0,H,76,72,72,71,76,74,69,73,0
2012-05-06,Wolves,Everton,0,0,D,75,70,66,70,77,68,73,73,-2
2012-05-07,Blackburn,Wigan,0,1,A,74,71,66,68,72,70,68,67,2
2012-05-08,Liverpool,Chelsea,4,1,H,81,75,71,73,83,73,75,74,-2
2012-05-13,Chelsea,Blackburn,2,1,H,83,73,75,74,74,71,66,68,9
2012-05-13,Everton,Newcastle,3,1,H,77,68,73,73,77,75,70,70,0
2012-05-13,Man City,QPR,3,2,H,83,75,76,76,76,72,72,71,7
2012-05-13,Norwich,Aston Villa,2,0,H,72,70,68,69,76,71,68,69,-4
2012-05-13,Stoke,Bolton,2,2,D,76,74,69,73,74,72,72,71,2
2012-05-13,Sunderland,Man United,0,1,A,76,66,73,70,83,78,76,77,-7
2012-05-13,Swansea,Liverpool,1,0,H,73,70,68,66,81,75,71,73,-8
2012-05-13,Tottenham,Fulham,2,0,H,81,73,75,77,77,74,68,73,4
2012-05-13,West Brom,Arsenal,2,3,A,74,70,67,69,81,78,73,76,-7
2012-05-13,Wigan,Wolves,3,2,H,72,70,68,67,75,70,66,70,-3
