Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff
2009-04-19,Tottenham,Newcastle,1,0,H,79,74,73,73,76,72,71,70,3
2009-04-21,Liverpool,Arsenal,4,4,D,81,72,69,72,81,78,72,71,0
2009-04-22,Chelsea,Everton,0,0,D,84,75,75,78,78,71,71,72,6
2009-04-22,Man United,Portsmouth,2,0,H,84,75,75,75,76,72,72,73,8
2009-04-25,Bolton,Aston Villa,1,1,D,74,69,69,70,78,77,70,69,-4
2009-04-25,Everton,Man City,1,2,A,78,71,71,72,79,67,70,72,-1
2009-04-25,Fulham,Stoke,1,0,H,74,70,69,68,70,70,66,69,4
2009-04-25,Hull,Liverpool,1,3,A,71,66,64,63,81,72,69,72,-10
2009-04-25,Man United,Tottenham,5,2,H,84,75,75,75,79,74,73,73,5
2009-04-25,West Brom,Sunderland,3,0,H,71,68,67,68,75,68,66,67,-4
2009-04-25,West Ham,Chelsea,0,1,A,76,66,70,68,84,75,75,78,-8
2009-04-26,Arsenal,Middlesbrough,2,0,H,81,78,72,71,74,72,72,68,7
2009-04-26,Blackburn,Wigan,2,0,H,76,70,67,72,73,71,68,66,3
2009-04-27,Newcastle,Portsmouth,0,0,D,76,72,71,70,76,72,72,73,0
2009-05-02,Chelsea,Fulham,3,1,H,84,75,75,78,74,70,69,68,10
2009-05-02,Man City,Blackburn,3,1,H,79,67,70,72,76,70,67,72,3
2009-05-02,Middlesbrough,Man United,0,2,A,74,72,72,68,84,75,75,75,-10
2009-05-02,Portsmouth,Arsenal,0,3,A,76,72,72,73,81,78,72,71,-5
2009-05-02,Stoke,West Ham,0,1,A,70,70,66,69,76,66,70,68,-6
2009-05-02,Tottenham,West Brom,1,0,H,79,74,73,73,71,68,67,68,8
2009-05-02,Wigan,Bolton,0,0,D,73,71,68,66,74,69,69,70,-1
2009-05-03,Liverpool,Newcastle,3,0,H,81,72,69,72,76,72,71,70,5
2009-05-03,Sunderland,Everton,0,2,A,75,68,66,67,78,71,71,72,-3
2009-05-04,Aston Villa,Hull,1,0,H,78,77,70,69,71,66,64,63,7
2009-05-09,Blackburn,Portsmouth,2,0,H,76,70,67,72,76,72,72,73,0
2009-05-09,Bolton,Sunderland,0,0,D,74,69,69,70,75,68,66,67,-1
2009-05-09,Everton,Tottenham,0,0,D,78,71,71,72,79,74,73,73,-1
2009-05-09,Fulham,Aston Villa,3,1,H,74,70,69,68,78,77,70,69,-4
2009-05-09,Hull,Stoke,1,2,A,71,66,64,63,70,70,66,69,1
2009-05-09,West Brom,Wigan,3,1,H,71,68,67,68,73,71,68,66,-2
2009-05-09,West Ham,Liverpool,0,3,A,76,66,70,68,81,72,69,72,-5
2009-05-10,Arsenal,Chelsea,1,4,A,81,78,72,71,84,75,75,78,-3
2009-05-10,Man United,Man City,2,0,H,84,75,75,75,79,67,70,72,5
2009-05-11,Newcastle,Middlesbrough,3,1,H,76,72,71,70,74,72,72,68,2
2009-05-13,Wigan,Man United,1,2,A,73,71,68,66,84,75,75,75,-11
2009-05-16,Bolton,Hull,1,1,D,74,69,69,70,71,66,64,63,3
2009-05-16,Everton,West Ham,3,1,H,78,71,71,72,76,66,70,68,2
2009-05-16,Man United,Arsenal,0,0,D,84,75,75,75,81,78,72,71,3
2009-05-16,Middlesbrough,Aston Villa,1,1,D,74,72,72,68,78,77,70,69,-4
2009-05-16,Newcastle,Fulham,0,1,A,76,72,71,70,74,70,69,68,2
2009-05-16,Stoke,Wigan,2,0,H,70,70,66,69,73,71,68,66,-3
2009-05-16,Tottenham,Man City,2,1,H,79,74,73,73,79,67,70,72,0
2009-05-17,Chelsea,Blackburn,2,0,H,84,75,75,78,76,70,67,72,8
2009-05-17,West Brom,Liverpool,0,2,A,71,68,67,68,81,72,69,72,-10
2009-05-18,Portsmouth,Sunderland,3,1,H,76,72,72,73,75,68,66,67,1
2009-05-24,Arsenal,Stoke,4,1,H,81,78,72,71,70,70,66,69,11
2009-05-24,Aston Villa,Newcastle,1,0,H,78,77,70,69,76,72,71,70,2
2009-05-24,Blackburn,West Brom,0,0,D,76,70,67,72,71,68,67,68,5
2009-05-24,Fulham,Everton,0,2,A,74,70,69,68,78,71,71,72,-4
2009-05-24,Hull,Man United,0,1,A,71,66,64,63,84,75,75,75,-13
2009-05-24,Liverpool,Tottenham,3,1,H,81,72,69,72,79,74,73,73,2
2009-05-24,Man City,Bolton,1,0,H,79,67,70,72,74,69,69,70,5
2009-05-24,Sunderland,Chelsea,2,3,A,75,68,66,67,84,75,75,78,-9
2009-05-24,West Ham,Middlesbrough,2,1,H,76,66,70,68,74,72,72,68,2
2009-05-24,Wigan,Portsmouth,1,0,H,73,71,68,66,76,72,72,73,-3
