Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff
2011-04-20,Tottenham,Arsenal,3,3,D,80,75,78,74,81,76,76,76,-1
2011-04-23,Aston Villa,Stoke,1,1,D,78,77,72,75,74,72,69,70,4
2011-04-23,Blackpool,Newcastle,1,1,D,69,69,68,69,74,71,70,70,-5
2011-04-23,Chelsea,West Ham,3,0,H,83,73,77,77,75,73,72,71,8
2011-04-23,Liverpool,Birmingham,5,0,H,80,73,73,72,76,72,70,72,4
2011-04-23,Man United,Everton,1,0,H,82,74,75,78,78,69,72,70,4
2011-04-23,Sunderland,Wigan,4,2,H,75,70,73,70,73,69,69,68,2
2011-04-23,Tottenham,West Brom,2,2,D,80,75,78,74,73,71,67,70,7
2011-04-23,Wolves,Fulham,1,1,D,73,70,67,67,77,71,71,72,-4
2011-04-24,Bolton,Arsenal,2,1,H,75,70,74,72,81,76,76,76,-6
2011-04-25,Blackburn,Man City,0,1,A,75,72,72,70,82,73,76,76,-7
2011-04-26,Stoke,Wolves,3,0,H,74,72,69,70,73,70,67,67,1
2011-04-27,Fulham,Bolton,3,0,H,77,71,71,72,75,70,74,72,2
2011-04-30,Blackburn,Bolton,1,0,H,75,72,72,70,75,70,74,72,0
2011-04-30,Blackpool,Stoke,0,0,D,69,69,68,69,74,72,69,70,-5
2011-04-30,Chelsea,Tottenham,2,1,H,83,73,77,77,80,75,78,74,3
2011-04-30,Sunderland,Fulham,0,3,A,75,70,73,70,77,71,71,72,-2
2011-04-30,West Brom,Aston Villa,2,1,H,73,71,67,70,78,77,72,75,-5
2011-04-30,Wigan,Everton,1,1,D,73,69,69,68,78,69,72,70,-5
2011-05-01,Arsenal,Man United,1,0,H,81,76,76,76,82,74,75,78,-1
2011-05-01,Birmingham,Wolves,1,1,D,76,72,70,72,73,70,67,67,3
2011-05-01,Liverpool,Newcastle,3,0,H,80,73,73,72,74,71,70,70,6
2011-05-01,Man City,West Ham,2,1,H,82,73,76,76,75,73,72,71,7
2011-05-07,Aston Villa,Wigan,1,1,D,78,77,72,75,73,69,69,68,5
2011-05-07,Bolton,Sunderland,1,2,A,75,70,74,72,75,70,73,70,0
2011-05-07,Everton,Man City,2,1,H,78,69,72,70,82,73,76,76,-4
2011-05-07,Newcastle,Birmingham,2,1,H,74,71,70,70,76,72,70,72,-2
2011-05-07,Tottenham,Blackpool,1,1,D,80,75,78,74,69,69,68,69,11
2011-05-07,West Ham,Blackburn,1,1,D,75,73,72,71,75,72,72,70,0
2011-05-08,Man United,Chelsea,2,1,H,82,74,75,78,83,73,77,77,-1
2011-05-08,Stoke,Arsenal,3,1,H,74,72,69,70,81,76,76,76,-7
2011-05-08,Wolves,West Brom,3,1,H,73,70,67,67,73,71,67,70,0
2011-05-09,Fulham,Liverpool,2,5,A,77,71,71,72,80,73,73,72,-3
2011-05-10,Man City,Tottenham,1,0,H,82,73,76,76,80,75,78,74,2
2011-05-14,Blackburn,Man United,1,1,D,75,72,72,70,82,74,75,78,-7
2011-05-14,Blackpool,Bolton,4,3,H,69,69,68,69,75,70,74,72,-6
2011-05-14,Sunderland,Wolves,1,3,A,75,70,73,70,73,70,67,67,2
2011-05-14,West Brom,Everton,1,0,H,73,71,67,70,78,69,72,70,-5
2011-05-15,Arsenal,Aston Villa,1,2,A,81,76,76,76,78,77,72,75,3
2011-05-15,Birmingham,Fulham,0,2,A,76,72,70,72,77,71,71,72,-1
2011-05-15,Chelsea,Newcastle,2,2,D,83,73,77,77,74,71,70,70,9
2011-05-15,Liverpool,Tottenham,0,2,A,80,73,73,72,80,75,78,74,0
2011-05-15,Wigan,West Ham,3,2,H,73,69,69,68,75,73,72,71,-2
2011-05-17,Man City,Stoke,3,0,H,82,73,76,76,74,72,69,70,8
2011-05-22,Aston Villa,Liverpool,1,0,H,78,77,72,75,80,73,73,72,-2
2011-05-22,Bolton,Man City,0,2,A,75,70,74,72,82,73,76,76,-7
2011-05-22,Everton,Chelsea,1,0,H,78,69,72,70,83,73,77,77,-5
2011-05-22,Fulham,Arsenal,2,2,D,77,71,71,72,81,76,76,76,-4
2011-05-22,Man United,Blackpool,4,2,H,82,74,75,78,69,69,68,69,13
2011-05-22,Newcastle,West Brom,3,3,D,74,71,70,70,73,71,67,70,1
2011-05-22,Stoke,Wigan,0,1,A,74,72,69,70,73,69,69,68,1
2011-05-22,Tottenham,Birmingham,2,1,H,80,75,78,74,76,72,70,72,4
2011-05-22,West Ham,Sunderland,0,3,A,75,73,72,71,75,70,73,70,0
2011-05-22,Wolves,Blackburn,2,3,A,73,70,67,67,75,72,72,70,-2
