Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2021-12-05,Aston Villa,Leicester,2.0,1.0,H,78,79,78,79,80,80,81,79,-2,14,16,55,9,0.4210526315789473,19.0,23.0,-4.0,0.35714285714285715,14,19,66,18,0.5263157894736842,22.0,25.0,-3.0,0.35714285714285715,0,0,0,0,0,0,0,0,0.4,0.2,-3,-11,-9,-0.10526315789473689,0.0,-1.0
2021-12-06,Everton,Arsenal,2.0,1.0,H,78,78,78,77,80,82,80,77,-2,14,15,59,-1,0.4473684210526316,17.0,24.0,-7.0,0.2857142857142857,14,23,61,16,0.4736842105263157,17.0,20.0,-3.0,0.5,0,0,1,0,0,0,0,0,0.0,0.6,-8,-2,-17,-0.026315789473684126,-0.2142857142857143,-4.0
2021-12-10,Brentford,Watford,2.0,1.0,H,74,74,75,74,74,75,75,73,0,15,17,-1,-1,0.0,19.0,21.0,-2.0,0.26666666666666666,15,13,-1,-1,0.0,20.0,29.0,-9.0,0.26666666666666666,0,0,0,0,0,0,1,0,0.2,0.2,4,0,0,0.0,0.0,7.0
2021-12-11,Man City,Wolves,1.0,0.0,H,85,84,87,86,78,79,80,78,7,15,35,86,51,0.7105263157894737,32.0,9.0,23.0,0.7333333333333333,15,21,45,-16,0.3157894736842105,12.0,13.0,-1.0,0.4,1,1,0,0,0,0,0,0,1.0,0.2,14,41,67,0.39473684210526316,0.33333333333333326,24.0
2021-12-11,Arsenal,Southampton,3.0,0.0,H,80,82,80,77,76,75,77,76,4,15,23,61,16,0.4736842105263157,18.0,22.0,-4.0,0.4666666666666667,15,16,43,-21,0.3157894736842105,14.0,21.0,-7.0,0.2,0,0,0,0,0,0,0,0,0.4,0.2,7,18,37,0.1578947368421052,0.26666666666666666,3.0
2021-12-11,Chelsea,Leeds,3.0,2.0,H,84,83,86,83,76,77,78,75,8,15,33,67,22,0.5,35.0,9.0,26.0,0.6666666666666666,15,16,59,8,0.4736842105263157,15.0,22.0,-7.0,0.2,0,0,0,0,0,0,0,0,0.4,0.2,17,8,14,0.026315789473684292,0.4666666666666666,33.0
2021-12-11,Liverpool,Aston Villa,1.0,0.0,H,85,86,84,85,78,79,78,79,7,15,34,69,26,0.5263157894736842,44.0,12.0,32.0,0.6666666666666666,15,19,55,9,0.4210526315789473,21.0,24.0,-3.0,0.4,1,0,0,0,0,0,0,0,0.8,0.6,15,14,17,0.10526315789473689,0.2666666666666666,35.0
2021-12-11,Norwich,Man United,0.0,1.0,A,73,75,73,73,83,85,83,81,-10,15,10,-1,-1,0.0,8.0,31.0,-23.0,0.13333333333333333,15,24,74,29,0.5526315789473685,25.0,24.0,1.0,0.4666666666666667,0,0,0,0,0,0,0,0,0.4,0.4,-14,-75,-30,-0.5526315789473685,-0.33333333333333337,-24.0
2021-12-12,Burnley,West Ham,0.0,0.0,D,76,77,75,76,79,80,78,78,-3,14,10,39,-22,0.2631578947368421,14.0,21.0,-7.0,0.07142857142857142,15,27,65,15,0.5,28.0,19.0,9.0,0.5333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-17,-26,-37,-0.2368421052631579,-0.46190476190476193,-16.0
2021-12-12,Leicester,Newcastle,4.0,0.0,H,80,80,81,79,77,77,77,77,3,15,19,66,18,0.5263157894736842,23.0,27.0,-4.0,0.3333333333333333,15,10,45,-16,0.3157894736842105,17.0,30.0,-13.0,0.06666666666666667,0,0,0,0,0,0,0,0,0.2,0.2,9,21,34,0.21052631578947367,0.26666666666666666,9.0
2021-12-12,Crystal Palace,Everton,3.0,1.0,H,76,76,76,75,78,78,78,77,-2,15,16,44,-25,0.3157894736842105,19.0,21.0,-2.0,0.2,15,18,59,-1,0.4473684210526316,19.0,25.0,-6.0,0.3333333333333333,0,0,1,0,0,0,0,0,0.2,0.2,-2,-15,-24,-0.13157894736842107,-0.1333333333333333,4.0
2021-12-14,Norwich,Aston Villa,0.0,2.0,A,73,75,73,73,78,79,78,79,-5,16,10,-1,-1,0.0,8.0,32.0,-24.0,0.125,16,19,55,9,0.4210526315789473,21.0,25.0,-4.0,0.375,0,0,0,0,0,0,0,0,0.2,0.6,-9,-56,-10,-0.4210526315789473,-0.25,-20.0
2021-12-14,Man City,Leeds,7.0,0.0,H,85,84,87,86,76,77,78,75,9,16,38,86,51,0.7105263157894737,33.0,9.0,24.0,0.75,16,16,59,8,0.4736842105263157,17.0,25.0,-8.0,0.1875,1,1,0,0,0,0,0,0,1.0,0.2,22,27,43,0.23684210526315796,0.5625,32.0
2021-12-15,Brighton,Wolves,0.0,1.0,A,76,77,75,76,78,79,80,78,-2,15,20,41,-6,0.2368421052631578,14.0,16.0,-2.0,0.26666666666666666,16,21,45,-16,0.3157894736842105,12.0,14.0,-2.0,0.375,0,0,0,0,0,0,0,0,0.0,0.2,-1,-4,10,-0.07894736842105271,-0.10833333333333334,0.0
2021-12-15,Crystal Palace,Southampton,2.0,2.0,D,76,76,76,75,76,75,77,76,0,16,19,44,-25,0.3157894736842105,22.0,22.0,0.0,0.25,16,16,43,-21,0.3157894736842105,14.0,24.0,-10.0,0.1875,0,0,0,0,0,0,0,0,0.2,0.0,3,1,-4,0.0,0.0625,10.0
2021-12-15,Arsenal,West Ham,2.0,0.0,H,80,82,80,77,79,80,78,78,1,16,26,61,16,0.4736842105263157,21.0,22.0,-1.0,0.5,16,28,65,15,0.5,28.0,19.0,9.0,0.5,0,0,0,0,0,0,0,0,0.4,0.2,-2,-4,1,-0.026315789473684292,0.0,-10.0
2021-12-16,Chelsea,Everton,1.0,1.0,D,84,83,86,83,78,78,78,77,6,16,36,67,22,0.5,38.0,11.0,27.0,0.6875,16,18,59,-1,0.4473684210526316,20.0,28.0,-8.0,0.3125,0,0,0,0,0,0,0,0,0.6,0.2,18,8,23,0.05263157894736842,0.375,35.0
2021-12-16,Liverpool,Newcastle,3.0,1.0,H,85,86,84,85,77,77,77,77,8,16,37,69,26,0.5263157894736842,45.0,12.0,33.0,0.6875,16,10,45,-16,0.3157894736842105,17.0,34.0,-17.0,0.0625,1,1,0,0,0,0,0,0,1.0,0.2,27,24,42,0.21052631578947367,0.625,50.0
2021-12-18,Leeds,Arsenal,1.0,4.0,A,76,77,78,75,80,82,80,77,-4,17,16,59,8,0.4736842105263157,17.0,32.0,-15.0,0.17647058823529413,17,29,61,16,0.4736842105263157,23.0,22.0,1.0,0.5294117647058824,0,0,0,0,0,0,0,0,0.2,0.6,-13,-2,-8,0.0,-0.3529411764705882,-16.0
2021-12-19,Newcastle,Man City,0.0,4.0,A,77,77,77,77,85,84,87,86,-8,17,10,45,-16,0.3157894736842105,18.0,37.0,-19.0,0.058823529411764705,17,41,86,51,0.7105263157894737,40.0,9.0,31.0,0.7647058823529411,0,0,0,0,1,1,0,0,0.2,1.0,-31,-41,-67,-0.39473684210526316,-0.7058823529411764,-50.0
2021-12-19,Wolves,Chelsea,0.0,0.0,D,78,79,80,78,84,83,86,83,-6,17,24,45,-16,0.3157894736842105,13.0,14.0,-1.0,0.4117647058823529,17,37,67,22,0.5,39.0,12.0,27.0,0.6470588235294118,0,0,0,0,0,0,0,0,0.2,0.4,-13,-22,-38,-0.1842105263157895,-0.23529411764705888,-28.0
2021-12-19,Tottenham,Liverpool,2.0,2.0,D,81,83,80,79,85,86,84,85,-4,14,25,62,23,0.4736842105263157,16.0,17.0,-1.0,0.5714285714285714,17,40,69,26,0.5263157894736842,48.0,13.0,35.0,0.7058823529411765,1,0,0,0,1,1,0,0,0.6,1.0,-15,-7,-3,-0.052631578947368474,-0.13445378151260512,-36.0
2021-12-26,Man City,Leicester,6.0,3.0,H,85,84,87,86,80,80,81,79,5,18,44,86,51,0.7105263157894737,44.0,9.0,35.0,0.7777777777777778,16,22,66,18,0.5263157894736842,27.0,27.0,0.0,0.375,1,1,0,0,0,0,0,0,1.0,0.4,22,20,33,0.1842105263157895,0.4027777777777778,35.0
2021-12-26,Norwich,Arsenal,0.0,5.0,A,73,75,73,73,80,82,80,77,-7,17,10,-1,-1,0.0,8.0,34.0,-26.0,0.11764705882352941,18,32,61,16,0.4736842105263157,27.0,23.0,4.0,0.5555555555555556,0,0,1,0,1,0,0,0,0.0,0.6,-22,-62,-17,-0.4736842105263157,-0.43790849673202614,-30.0
2021-12-26,Tottenham,Crystal Palace,3.0,0.0,H,81,83,80,79,76,76,76,75,5,15,26,62,23,0.4736842105263157,18.0,19.0,-1.0,0.5333333333333333,17,20,44,-25,0.3157894736842105,24.0,24.0,0.0,0.23529411764705882,0,0,0,0,0,0,0,0,0.6,0.2,6,18,48,0.1578947368421052,0.2980392156862745,-1.0
2021-12-26,West Ham,Southampton,2.0,3.0,A,79,80,78,78,76,75,77,76,3,17,28,65,15,0.5,28.0,21.0,7.0,0.47058823529411764,17,17,43,-21,0.3157894736842105,16.0,26.0,-10.0,0.17647058823529413,0,0,0,0,0,0,0,0,0.2,0.0,11,22,36,0.1842105263157895,0.2941176470588235,17.0
2021-12-26,Aston Villa,Chelsea,1.0,3.0,A,78,79,78,79,84,83,86,83,-6,17,22,55,9,0.4210526315789473,23.0,25.0,-2.0,0.4117647058823529,18,38,67,22,0.5,39.0,12.0,27.0,0.6111111111111112,0,0,0,0,0,0,0,0,0.6,0.4,-16,-12,-13,-0.07894736842105271,-0.19934640522875824,-29.0
2021-12-26,Brighton,Brentford,2.0,0.0,H,76,77,75,76,74,74,75,74,2,16,20,41,-6,0.2368421052631578,14.0,17.0,-3.0,0.25,16,20,-1,-1,0.0,21.0,22.0,-1.0,0.3125,0,0,0,0,0,0,0,0,0.0,0.4,0,42,-5,0.2368421052631578,-0.0625,-2.0
2021-12-27,Newcastle,Man United,1.0,1.0,D,77,77,77,77,83,85,83,81,-6,18,10,45,-16,0.3157894736842105,18.0,41.0,-23.0,0.05555555555555555,16,27,74,29,0.5526315789473685,26.0,24.0,2.0,0.5,0,0,1,0,1,0,0,0,0.2,0.6,-17,-29,-45,-0.23684210526315796,-0.4444444444444444,-25.0
2021-12-28,Crystal Palace,Norwich,3.0,0.0,H,76,76,76,75,73,75,73,73,3,18,20,44,-25,0.3157894736842105,24.0,27.0,-3.0,0.2222222222222222,18,10,-1,-1,0.0,8.0,39.0,-31.0,0.1111111111111111,0,0,0,0,0,0,1,0,0.2,0.0,10,45,-24,0.3157894736842105,0.1111111111111111,28.0
2021-12-28,Southampton,Tottenham,1.0,1.0,D,76,75,77,76,81,83,80,79,-5,18,20,43,-21,0.3157894736842105,19.0,28.0,-9.0,0.2222222222222222,16,29,62,23,0.4736842105263157,21.0,19.0,2.0,0.5625,0,0,0,0,0,0,0,0,0.2,0.8,-9,-19,-44,-0.1578947368421052,-0.3402777777777778,-11.0
2021-12-28,Watford,West Ham,1.0,4.0,A,74,75,75,73,79,80,78,78,-5,16,13,-1,-1,0.0,21.0,31.0,-10.0,0.25,18,28,65,15,0.5,30.0,24.0,6.0,0.4444444444444444,0,0,1,0,0,0,0,0,0.2,0.2,-15,-66,-16,-0.5,-0.19444444444444442,-16.0
2021-12-28,Leicester,Liverpool,1.0,0.0,H,80,80,81,79,85,86,84,85,-5,17,22,66,18,0.5263157894736842,30.0,33.0,-3.0,0.35294117647058826,18,41,69,26,0.5263157894736842,50.0,15.0,35.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.4,0.8,-19,-3,-8,0.0,-0.31372549019607837,-38.0
2021-12-29,Chelsea,Brighton,1.0,1.0,D,84,83,86,83,76,77,75,76,8,19,41,67,22,0.5,42.0,13.0,29.0,0.631578947368421,17,23,41,-6,0.2368421052631578,16.0,17.0,-1.0,0.29411764705882354,0,0,0,0,0,0,0,0,0.4,0.2,18,26,28,0.2631578947368422,0.3374613003095975,30.0
2021-12-29,Brentford,Man City,0.0,1.0,A,74,74,75,74,85,84,87,86,-11,17,20,-1,-1,0.0,21.0,24.0,-3.0,0.29411764705882354,19,47,86,51,0.7105263157894737,50.0,12.0,38.0,0.7894736842105263,0,0,0,0,1,1,0,0,0.4,1.0,-27,-87,-52,-0.7105263157894737,-0.4953560371517028,-41.0
2021-12-30,Man United,Burnley,3.0,1.0,H,83,85,83,81,76,77,75,76,7,17,28,74,29,0.5526315789473685,27.0,25.0,2.0,0.47058823529411764,15,11,39,-22,0.2631578947368421,14.0,21.0,-7.0,0.06666666666666667,0,0,0,0,0,0,0,0,0.6,0.0,17,35,51,0.2894736842105264,0.403921568627451,9.0
2022-01-01,Arsenal,Man City,1.0,2.0,A,80,82,80,77,85,84,87,86,-5,19,35,61,16,0.4736842105263157,32.0,23.0,9.0,0.5789473684210527,20,50,86,51,0.7105263157894737,51.0,12.0,39.0,0.8,1,0,0,0,1,1,0,0,0.8,1.0,-15,-25,-35,-0.23684210526315796,-0.2210526315789474,-30.0
2022-01-01,Watford,Tottenham,0.0,1.0,A,74,75,75,73,81,83,80,79,-7,17,13,-1,-1,0.0,22.0,35.0,-13.0,0.23529411764705882,17,30,62,23,0.4736842105263157,22.0,20.0,2.0,0.5294117647058824,0,0,1,1,0,0,0,0,0.0,0.6,-17,-63,-24,-0.4736842105263157,-0.29411764705882354,-15.0
2022-01-01,Crystal Palace,West Ham,2.0,3.0,A,76,76,76,75,79,80,78,78,-3,19,23,44,-25,0.3157894736842105,27.0,27.0,0.0,0.2631578947368421,19,31,65,15,0.5,34.0,25.0,9.0,0.47368421052631576,0,0,0,0,0,0,0,0,0.4,0.4,-8,-21,-40,-0.1842105263157895,-0.21052631578947367,-9.0
2022-01-02,Brentford,Aston Villa,2.0,1.0,H,74,74,75,74,78,79,78,79,-4,18,20,-1,-1,0.0,21.0,25.0,-4.0,0.2777777777777778,18,22,55,9,0.4210526315789473,24.0,28.0,-4.0,0.3888888888888889,0,0,0,0,0,0,0,0,0.2,0.4,-2,-56,-10,-0.4210526315789473,-0.1111111111111111,0.0
2022-01-02,Everton,Brighton,2.0,3.0,A,78,78,78,77,76,77,75,76,2,17,19,59,-1,0.4473684210526316,21.0,29.0,-8.0,0.29411764705882354,18,24,41,-6,0.2368421052631578,17.0,18.0,-1.0,0.2777777777777778,0,0,0,0,0,0,0,0,0.2,0.2,-5,18,5,0.21052631578947378,0.01633986928104575,-7.0
2022-01-02,Leeds,Burnley,3.0,1.0,H,76,77,78,75,76,77,75,76,0,18,16,59,8,0.4736842105263157,18.0,36.0,-18.0,0.16666666666666666,16,11,39,-22,0.2631578947368421,15.0,24.0,-9.0,0.0625,0,0,1,0,0,0,0,0,0.2,0.0,5,20,30,0.21052631578947362,0.10416666666666666,-9.0
2022-01-02,Chelsea,Liverpool,2.0,2.0,D,84,83,86,83,85,86,84,85,-1,20,42,67,22,0.5,43.0,14.0,29.0,0.6,19,41,69,26,0.5263157894736842,50.0,16.0,34.0,0.631578947368421,0,0,0,0,0,0,0,0,0.4,0.6,1,-2,-4,-0.02631578947368418,-0.03157894736842104,-5.0
2022-01-03,Man United,Wolves,0.0,1.0,A,83,85,83,81,78,79,80,78,5,18,31,74,29,0.5526315789473685,30.0,26.0,4.0,0.5,18,25,45,-16,0.3157894736842105,13.0,14.0,-1.0,0.3888888888888889,0,0,0,0,0,0,0,0,0.8,0.2,6,29,45,0.23684210526315796,0.1111111111111111,5.0
2022-01-11,Southampton,Brentford,4.0,1.0,H,76,75,77,76,74,74,75,74,2,19,21,43,-21,0.3157894736842105,20.0,29.0,-9.0,0.21052631578947367,19,23,-1,-1,0.0,23.0,26.0,-3.0,0.3157894736842105,0,0,0,0,0,0,0,0,0.2,0.4,-2,44,-20,0.3157894736842105,-0.10526315789473684,-6.0
2022-01-12,West Ham,Norwich,2.0,0.0,H,79,80,78,78,73,75,73,73,6,20,34,65,15,0.5,37.0,27.0,10.0,0.5,19,10,-1,-1,0.0,8.0,42.0,-34.0,0.10526315789473684,0,0,0,0,0,0,1,1,0.4,0.0,24,66,16,0.5,0.39473684210526316,44.0
2022-01-14,Brighton,Crystal Palace,1.0,1.0,D,76,77,75,76,76,76,76,75,0,19,27,41,-6,0.2368421052631578,20.0,20.0,0.0,0.3157894736842105,20,23,44,-25,0.3157894736842105,29.0,30.0,-1.0,0.25,0,0,0,0,0,0,0,0,0.4,0.4,4,-3,19,-0.07894736842105271,0.06578947368421051,1.0
2022-01-15,Man City,Chelsea,1.0,0.0,H,85,84,87,86,84,83,86,83,1,21,53,86,51,0.7105263157894737,53.0,13.0,40.0,0.8095238095238095,21,43,67,22,0.5,45.0,16.0,29.0,0.5714285714285714,1,1,0,0,0,0,0,0,1.0,0.2,10,19,29,0.21052631578947367,0.23809523809523814,11.0
2022-01-15,Newcastle,Watford,1.0,1.0,D,77,77,77,77,74,75,75,73,3,19,11,45,-16,0.3157894736842105,19.0,42.0,-23.0,0.05263157894736842,18,13,-1,-1,0.0,22.0,36.0,-14.0,0.2222222222222222,0,0,0,0,0,0,1,1,0.2,0.0,-2,46,-15,0.3157894736842105,-0.1695906432748538,-9.0
2022-01-15,Norwich,Everton,2.0,1.0,H,73,75,73,73,78,78,78,77,-5,20,10,-1,-1,0.0,8.0,44.0,-36.0,0.1,18,19,59,-1,0.4473684210526316,23.0,32.0,-9.0,0.2777777777777778,0,0,1,1,0,0,0,0,0.0,0.2,-9,-60,0,-0.4473684210526316,-0.17777777777777778,-27.0
2022-01-15,Wolves,Southampton,3.0,1.0,H,78,79,80,78,76,75,77,76,2,19,28,45,-16,0.3157894736842105,14.0,14.0,0.0,0.42105263157894735,20,24,43,-21,0.3157894736842105,24.0,30.0,-6.0,0.25,0,0,0,0,0,0,0,0,0.4,0.4,4,2,5,0.0,0.17105263157894735,6.0
2022-01-15,Aston Villa,Man United,2.0,2.0,D,78,79,78,79,83,85,83,81,-5,19,22,55,9,0.4210526315789473,25.0,30.0,-5.0,0.3684210526315789,19,31,74,29,0.5526315789473685,30.0,27.0,3.0,0.47368421052631576,0,0,0,0,0,0,0,0,0.4,0.6,-9,-19,-20,-0.13157894736842118,-0.10526315789473684,-8.0
2022-01-16,Liverpool,Brentford,3.0,0.0,H,85,86,84,85,74,74,75,74,11,20,42,69,26,0.5263157894736842,52.0,18.0,34.0,0.6,20,23,-1,-1,0.0,24.0,30.0,-6.0,0.3,0,0,0,0,0,0,0,0,0.4,0.4,19,70,27,0.5263157894736842,0.3,40.0
2022-01-16,West Ham,Leeds,2.0,3.0,A,79,80,78,78,76,77,78,75,3,21,37,65,15,0.5,39.0,27.0,12.0,0.5238095238095238,19,19,59,8,0.4736842105263157,21.0,37.0,-16.0,0.21052631578947367,1,0,0,0,0,0,0,0,0.6,0.2,18,6,7,0.026315789473684292,0.31328320802005016,28.0
2022-01-18,Brighton,Chelsea,1.0,1.0,D,76,77,75,76,84,83,86,83,-8,20,28,41,-6,0.2368421052631578,21.0,21.0,0.0,0.3,22,43,67,22,0.5,45.0,17.0,28.0,0.5454545454545454,0,0,0,0,0,0,0,0,0.4,0.2,-15,-26,-28,-0.2631578947368422,-0.24545454545454543,-28.0
2022-01-19,Leicester,Tottenham,2.0,3.0,A,80,80,81,79,81,83,80,79,-1,18,25,66,18,0.5263157894736842,31.0,33.0,-2.0,0.3888888888888889,18,33,62,23,0.4736842105263157,23.0,20.0,3.0,0.5555555555555556,0,0,0,0,0,0,0,0,0.4,0.6,-8,4,-5,0.052631578947368474,-0.16666666666666669,-5.0
2022-01-19,Brentford,Man United,1.0,3.0,A,74,74,75,74,83,85,83,81,-9,21,23,-1,-1,0.0,24.0,33.0,-9.0,0.2857142857142857,20,32,74,29,0.5526315789473685,32.0,29.0,3.0,0.45,0,0,0,0,0,0,0,0,0.2,0.4,-9,-75,-30,-0.5526315789473685,-0.1642857142857143,-12.0
2022-01-21,Watford,Norwich,0.0,3.0,A,74,75,75,73,73,75,73,73,1,19,14,-1,-1,0.0,23.0,37.0,-14.0,0.21052631578947367,21,13,-1,-1,0.0,10.0,45.0,-35.0,0.14285714285714285,0,0,0,0,0,0,0,0,0.0,0.2,1,0,0,0.0,0.06766917293233082,21.0
2022-01-22,Everton,Aston Villa,0.0,1.0,A,78,78,78,77,78,79,78,79,0,19,19,59,-1,0.4473684210526316,24.0,34.0,-10.0,0.2631578947368421,20,23,55,9,0.4210526315789473,27.0,32.0,-5.0,0.35,0,0,0,0,0,0,0,0,0.2,0.2,-4,4,-10,0.026315789473684292,-0.08684210526315789,-5.0
2022-01-22,Brentford,Wolves,1.0,2.0,A,74,74,75,74,78,79,80,78,-4,22,23,-1,-1,0.0,25.0,36.0,-11.0,0.2727272727272727,20,31,45,-16,0.3157894736842105,17.0,15.0,2.0,0.45,0,0,1,0,0,0,0,0,0.2,0.6,-8,-46,15,-0.3157894736842105,-0.1772727272727273,-13.0
2022-01-22,Leeds,Newcastle,0.0,1.0,A,76,77,78,75,77,77,77,77,-1,20,22,59,8,0.4736842105263157,24.0,39.0,-15.0,0.25,20,12,45,-16,0.3157894736842105,20.0,43.0,-23.0,0.05,0,0,0,0,0,0,0,0,0.4,0.0,10,14,24,0.1578947368421052,0.2,8.0
2022-01-22,Man United,West Ham,1.0,0.0,H,83,85,83,81,79,80,78,78,4,21,35,74,29,0.5526315789473685,35.0,30.0,5.0,0.47619047619047616,22,37,65,15,0.5,41.0,30.0,11.0,0.5,0,0,0,0,0,0,0,0,0.4,0.6,-2,9,14,0.052631578947368474,-0.023809523809523836,-6.0
2022-01-22,Southampton,Man City,1.0,1.0,D,76,75,77,76,85,84,87,86,-9,21,24,43,-21,0.3157894736842105,25.0,33.0,-8.0,0.23809523809523808,22,56,86,51,0.7105263157894737,54.0,13.0,41.0,0.8181818181818182,0,0,0,0,1,1,0,0,0.4,1.0,-32,-43,-72,-0.39473684210526316,-0.5800865800865802,-49.0
2022-01-23,Arsenal,Burnley,0.0,0.0,D,80,82,80,77,76,77,75,76,4,20,35,61,16,0.4736842105263157,33.0,25.0,8.0,0.55,17,11,39,-22,0.2631578947368421,16.0,27.0,-11.0,0.058823529411764705,0,0,0,0,0,0,0,0,0.8,0.0,24,22,38,0.21052631578947362,0.4911764705882353,19.0
2022-01-23,Crystal Palace,Liverpool,1.0,3.0,A,76,76,76,75,85,86,84,85,-9,21,24,44,-25,0.3157894736842105,30.0,31.0,-1.0,0.23809523809523808,21,45,69,26,0.5263157894736842,55.0,18.0,37.0,0.6190476190476191,0,0,0,0,0,0,0,0,0.2,0.4,-21,-25,-51,-0.21052631578947367,-0.380952380952381,-38.0
2022-01-23,Leicester,Brighton,1.0,1.0,D,80,80,81,79,76,77,75,76,4,19,25,66,18,0.5263157894736842,33.0,36.0,-3.0,0.3684210526315789,21,29,41,-6,0.2368421052631578,22.0,22.0,0.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.4,-4,25,24,0.2894736842105264,0.08270676691729323,-3.0
2022-01-23,Chelsea,Tottenham,2.0,0.0,H,84,83,86,83,81,83,80,79,3,23,44,67,22,0.5,46.0,18.0,28.0,0.5217391304347826,19,36,62,23,0.4736842105263157,26.0,22.0,4.0,0.5789473684210527,0,0,0,0,0,0,0,0,0.2,0.6,8,5,-1,0.026315789473684292,-0.05720823798627006,24.0
2022-02-05,Burnley,Watford,0.0,0.0,D,76,77,75,76,74,75,75,73,2,18,12,39,-22,0.2631578947368421,16.0,27.0,-11.0,0.05555555555555555,20,14,-1,-1,0.0,23.0,40.0,-17.0,0.2,0,0,0,0,0,0,0,0,0.0,0.0,-2,40,-21,0.2631578947368421,-0.14444444444444446,6.0
2022-02-08,Newcastle,Everton,3.0,1.0,H,77,77,77,77,78,78,78,77,-1,21,15,45,-16,0.3157894736842105,21.0,43.0,-22.0,0.09523809523809523,20,19,59,-1,0.4473684210526316,24.0,35.0,-11.0,0.25,0,0,0,0,0,0,1,0,0.2,0.0,-4,-14,-15,-0.13157894736842107,-0.15476190476190477,-11.0
2022-02-08,West Ham,Watford,1.0,0.0,H,79,80,78,78,74,75,75,73,5,23,37,65,15,0.5,41.0,31.0,10.0,0.4782608695652174,21,15,-1,-1,0.0,23.0,40.0,-17.0,0.19047619047619047,0,0,0,0,0,0,0,0,0.6,0.0,22,66,16,0.5,0.28778467908902694,27.0
2022-02-08,Burnley,Man United,1.0,1.0,D,76,77,75,76,83,85,83,81,-7,19,13,39,-22,0.2631578947368421,16.0,27.0,-11.0,0.05263157894736842,22,38,74,29,0.5526315789473685,36.0,30.0,6.0,0.5,0,0,0,0,0,0,0,0,0.0,0.6,-25,-35,-51,-0.2894736842105264,-0.4473684210526316,-17.0
2022-02-09,Man City,Brentford,2.0,0.0,H,85,84,87,86,74,74,75,74,11,23,57,86,51,0.7105263157894737,55.0,14.0,41.0,0.782608695652174,23,23,-1,-1,0.0,26.0,38.0,-12.0,0.2608695652173913,0,0,0,0,0,0,1,0,0.8,0.2,34,87,52,0.7105263157894737,0.5217391304347827,53.0
2022-02-09,Norwich,Crystal Palace,1.0,1.0,D,73,75,73,73,76,76,76,75,-3,22,16,-1,-1,0.0,13.0,45.0,-32.0,0.18181818181818182,22,24,44,-25,0.3157894736842105,31.0,34.0,-3.0,0.22727272727272727,0,0,0,0,0,0,0,0,0.4,0.2,-8,-45,24,-0.3157894736842105,-0.04545454545454544,-29.0
2022-02-09,Tottenham,Southampton,2.0,3.0,A,81,83,80,79,76,75,77,76,5,20,36,62,23,0.4736842105263157,26.0,24.0,2.0,0.55,22,25,43,-21,0.3157894736842105,26.0,34.0,-8.0,0.22727272727272727,0,0,0,0,0,0,0,0,0.6,0.4,11,19,44,0.1578947368421052,0.32272727272727275,10.0
2022-02-09,Aston Villa,Leeds,3.0,3.0,D,78,79,78,79,76,77,78,75,2,21,26,55,9,0.4210526315789473,28.0,32.0,-4.0,0.38095238095238093,21,22,59,8,0.4736842105263157,24.0,40.0,-16.0,0.23809523809523808,0,0,0,0,0,0,0,0,0.4,0.4,4,-4,1,-0.05263157894736842,0.14285714285714285,12.0
2022-02-10,Liverpool,Leicester,2.0,0.0,H,85,86,84,85,80,80,81,79,5,22,48,69,26,0.5263157894736842,58.0,19.0,39.0,0.6363636363636364,20,26,66,18,0.5263157894736842,34.0,37.0,-3.0,0.35,0,0,0,0,0,0,0,0,0.4,0.4,22,3,8,0.0,0.2863636363636364,42.0
2022-02-10,Wolves,Arsenal,0.0,1.0,A,78,79,80,78,80,82,80,77,-2,21,34,45,-16,0.3157894736842105,19.0,16.0,3.0,0.47619047619047616,21,36,61,16,0.4736842105263157,33.0,25.0,8.0,0.5238095238095238,1,0,0,0,0,0,0,0,0.8,0.6,-2,-16,-32,-0.1578947368421052,-0.04761904761904767,-5.0
2022-02-12,Man United,Southampton,1.0,1.0,D,83,85,83,81,76,75,77,76,7,23,39,74,29,0.5526315789473685,37.0,31.0,6.0,0.4782608695652174,23,28,43,-21,0.3157894736842105,29.0,36.0,-7.0,0.2608695652173913,0,0,0,0,0,0,0,0,0.4,0.4,11,31,50,0.23684210526315796,0.2173913043478261,13.0
